,Date,Time,Location,Operator,FlightNr,Route,AC Type,Registration,SerialNr,Aboard,Aboard Passangers,Aboard Crew,Fatalities,Fatalities Passangers,Fatalities Crew,Ground,Summary,CrashLong,CrashLat,StartEnd,latStart,longStart,latEnd,longEnd
4300,2002-01-04,12:07:00,"Birmingham, England",Agco Corp,,"Birmingham, England - Bangor, MA",Canadair CL-604, N90AG,5414,5,3,2,5,3.0,2.0,0,"After taking off, banked to the left, wing contacted ground, a fire erupted and the aircraft broke up. Failure of the crew to de-ice the wings before takeoff. Possible impairment of crew performance by the combined effects of a non-prescription drug, jet-lag and fatigue were also considered factors.",-1.890401,52.48624299999999,"Birmingham, England-Bangor, MA",52.48624299999999,-1.890401,44.8016128,-68.7712257
4301,2002-01-09,,"Shamsi AFB, Pakistan",Military - U.S. Air Force,,Jacobabad - Shamsi,Lockheed Hercules KC-130R,160021,4702,7,0,7,7,0.0,7.0,0,While on approach the aircraft struck a hill a few hundred feet short of runway in poor weather.,69.34511599999999,30.375321,Jacobabad-Shamsi,28.2823326,68.4472078,,
4302,2002-01-14,07:28:00,"Bilbao, Spain",Ibertrans AÃ©rea,1278,Madrid - Bilbao,Embraer EMB-120 Brasilia,EC-GTJ,120-024,3,0,3,3,0.0,3.0,0,"While descending, the cargo plane struck Mount Santa Maria Vieja, 35 km from the airport in fog and poor visibility.",-2.9349852,43.2630126,Madrid-Bilbao,40.4167754,-3.7037902,43.2630126,-2.9349852
4303,2002-01-15,08:45:00,"Chilpancingo, Mexico",ProcuradurÃ­a General de la RepÃºblica,,Mexico City - Chilpancingo,de Havilland DHC-6 Twin Otter 300,XC-FIT,752,17,15,2,5,5.0,0.0,0,"During a landing attempt at Chilpancingo, the aircraft left the runway, struck a concrete perimeter wall, overturned and burned. The government plane belonged to the General Office of the judge advocate.",-99.5006322,17.5515346,Mexico City-Chilpancingo,19.4326077,-99.133208,17.5515346,-99.5006322
4304,2002-01-16,16:29:00,"Near Solo, Indonesia",Garuda Indonesia Airlines,421,Mataram - Yogyakarta - Jakarta,Boeing B-737-3Q8,PK-GWA,24403/1706,62,54,8,1,0.0,1.0,0,"The aircraft suffered a flame out of both engines in torrential rains while on approach  to Yogyakarta. The crew made an emergency landing in the Bengawan Solo River, in shallow water. The plane circled several times before diving in a steep course towards the river. The plane's left wing struck a river bank before it plunged into the water. The reason the crew flew into extreme weather was the heavy rain and hail was shadowed on the radar and blocked from radar view. In addition, the airplane had a partially failed battery which was exhausted by two attempts to restart the engines, producing a total electrical failure. A flight attendant drowned in the shallow water when she jumped from the plane.",110.8250266,-7.5695177,Mataram-Jakarta,-8.5769951,116.1004894,-6.2087634,106.845599
4305,2002-01-17,11:00:00,"Near La Bonita, Ecuador",PetroproducciÃ³n,,Quito - Lago Agrio,Fairchild FH-227E,HC-AYM,511,26,21,5,26,21.0,5.0,0,"The plane crashed into del cerro El Tigre mountain in the jungles of the Amazon at an elevation of 14,700 ft.  The 35 minute flight was transporting oil workers to a remote oil field.",-78.18340599999999,-1.831239,Quito-Lago Agrio,-0.1806532,-78.4678382,0.0726839,-76.7336521
4306,2002-01-27,,"Near Luena, Angola",Military - Angolan  Air Force,-, ,Antonov AN-12,T-304,A12244,40,34,6,5,3.0,2.0,0,Crashed 2km short of the runway  from the Luena Airport while attempting to land in heavy rain.,19.8901427,-11.7714258, ,,,,
4307,2002-01-28,11:00:00,"Near Ipiales, Colombia",TAME,120,Quito -  TulcÃ¡n - Cali,Boeing B-727-134,HC-BLF,19692/498,92,83,9,92,83.0,9.0,0,"The airliner crashed into the fogbound 15,721 ft. Nevado de Cumbal volcano, in the Andes mountains, near the Ecuador / Colombian border. Air traffic control lost contact with the plane as it circled into Colombian territory to maneuver around snow capped mountain peaks and return to the Ecuadorian border city of TulcÃ¡n. The pilot's decision to initiate and continue the flight towards TulcÃ¡n Airport while below minimum meteorological conditions established in the company's standard operating procedure.  Inadequate navigation and operation of the aircraft by the pilot in command consistent with entering the holding pattern at the TulcÃ¡n NDB with a velocity of 230 knots indicated and with a bank angle of 15 degrees, exceeding the maximum limit of 180 knots stipulated throughout the procedure, and using a bank angle inferior to the recommended 25 to 30 degrees, thereby departing holding pattern obstacle protection, leading to a collision against the Cumbal Volcano.",-77.6415554,0.83002,Quito-Cali,-0.1806532,-78.4678382,3.4516467,-76.5319854
4308,2002-02-12,07:50:00,"Near Khorramabed, Iran",Iran Air Tours,956,Tehran - Khorramabed,Tupolev TU-154,EP-MBS,91A-871,117,108,9,117,108.0,9.0,0,Crashed against the side of a mountain in heavy fog in the Sefid Kouh mountain range while on approach to Khorramabad. The plane was totally destroyed and scattered in small pieces across the mountain. Pilot error.,48.33896439999999,33.4646833,Tehran-Khorramabed,35.7218583,51.3346954,33.4646833,48.33896439999999
4309,2002-02-15,06:08:00,"Monrovia, Liberia",Tiramavia,, ,Antonov 12BP,ER-ADL,4342610,10,3,7,1,0.0,1.0,0,The cargo plane crashed while attempting to make an emergency landing.,-10.8073698,6.3156068, ,,,,
4310,2002-02-21,20:44:00,"Lakhta, Russia",Military - Russian Navy,,Sanofov - Lakhta,Antonov AN-26,07RED,ZR726001,20,12,8,17,12.0,5.0,0,"The plane was making an emergency landing after two previous attempts in heavy snow and strong winds when it clipped treetops and crashed into a field, approximately 1.5km short of the runway.",30.1583357,59.99183900000001,Sanofov-Lakhta,,,59.99183900000001,30.1583357
4311,2002-02-22,02:30:00,"Off Dumaguete, Philippines",Military - U.S. Army,,Basilan - Mactan Island,MH-47 Chinook helicopter,92-0471,M-3719,10,4,6,10,4.0,6.0,0,"A helicopter ferrying U.S. troops in a counter-terrorism exercise, crashed into the sea, 30 minutes before its scheduled arrival at Mactan Island. The helicopter was flying in tandem with another U.S. Army Chinook when it crashed.",123.3054467,9.3068402,Basilan-Mactan Island,6.4296349,121.9870165,10.2990463,123.9638531
4312,2002-03-09,13:40:00,"Monte Rotondo, Italy",Svedijos PrekÃ©s,2801,"Budapest, Hungary - Tunis, Tunisia",Antonov 2TP,LY-AVD,1G137-53,3,1,2,3,1.0,2.0,0,"While en route the cargo plane impacted the side of a mountain at an altitude of 6,167 ft.  Pilot error. The crew did not conform to the VFR that required a track change to maintain the required flight parameters and/or a diversion to a suitable alternate airport.",13.8277848,41.5140418,"Budapest, Hungary-Tunis, Tunisia",47.497912,19.040235,36.8064948,10.1815316
4313,2002-03-14,16:30:00,"Near Placetas, Cuba",Charter - Aerotaxi,,Cienfuegos -- Cayo Coco,Antonov AN-2,CU-T1020,0,17,15,2,17,15.0,2.0,0,"While en-route, 35 minutes into the flight, the bi-plane crashed near Santa Clara. The plane was seen spinning out of control before it hit the ground. A strong gust of wind, possibly a small tornado, tore off the top part of the left wing.",-79.6558242,22.3179093,Cienfuegos -- Cayo Coco,22.1599753,-80.4437781,,
4314,2002-03-17,08:02:00,"Off Djibouti, Republic of Djibouti",Djibouti Airlines,,"Mogadishu, Somalia - Djibouti",Let 410UVP-E,J2-KBC,912537,4,0,4,4,0.0,4.0,0,The cargo plane crashed into the ocean while on approach to Runway 27.,42.590275,11.825138,"Mogadishu, Somalia-Djibouti",2.0469343,45.3181623,11.825138,42.590275
4315,2002-04-12,04:07:00,"Palma de Mallorca, Spain",Tadair,306,Madrid - Palma de Mallorca,Swearingen SA.227AC Metro III,EC-GKR,AC-620,2,0,2,2,0.0,2.0,0,The cargo plane crashed into lights near the runway threshold while attempting to land on Runway 24L.,2.6501603,39.5696005,Madrid-Palma de Mallorca,40.4167754,-3.7037902,39.5696005,2.6501603
4316,2002-04-15,11:23:00,"Busan, South Korea",Air China,129,Beijing - Busan,Boeing B-767-200ER,B-2552,23308/127,166,155,11,128,120.0,8.0,0,"The aircraft crashed onto a mountain, in fog, wind and rain while attempting to land at Kimhae Airport. A strong southerly wind required the aircraft to make a turn and approach the runway from the north. The aircraft crashed near the peak of Mt. Mulbong, approximately 3 mile north of the runway. The plane bounced three times before hitting the ground and exploding. More than 1,000 trees were uprooted by the impact. The plane was off course when the crew turned on final. The flight crew performed the circling approach, not being aware of the weather minima of wide-body aircraft (B767-200) for landing, and in the approach briefing, did not include the missed approach, etc., among the items specified in Air Chinaâ€™s operations and training manuals.  The flight crew exercised poor crew resource management and lost situational awareness during the circling approach to runway 18R, which led them to fly outside of the circling approach area, delaying the base turn, contrary to the captainâ€™s intention to make a timely base turn. The flight crew did not execute a missed approach when they lost sight of the runway during the circling approach to runway 18R, which led them to strike high terrain (mountain) near the airport. When the first officer advised the captain to ascend again for landing, about 5 seconds before impact, the captain did not react, nor did the first officer initiate the missed approach himself.",129.0756416,35.1795543,Beijing-Busan,39.904211,116.407395,35.1795543,129.0756416
4317,2002-04-19,09:15:00,"PopayÃ¡n, Colombia",SELVA Colombia,,MedellÃ­n - PopayÃ¡n,Antonov AN-32A,HK-4171X,2508,8,5,3,3,3.0,0.0,0,"The plane was being used by the Penitentiary and Prison National Institute, Inpec, to fly prisoners from MedellÃ­n to PopayÃ¡n. The aircraft had just finished flying 50 prisoners to PopayÃ¡n when it took off from PopayÃ¡n to pick up more prisoners. The aircraft nosed into the ground shortly after becoming airborne.",-76.5719414,2.4895419,MedellÃ­n-PopayÃ¡n,52.2493123,21.0331181,0.5498282,122.0723816
4318,2002-04-28,06:15:00,"Near Abakan, Russia",Private,, ,Mi-8 helicopter,,0,20,17,3,8,6.0,2.0,0,"The helicopter struck power lines and crashed in near-zero visibility. Governor of Krasnoyarsk territory, Alexander Lebed, 52, was among those killed. ""Power line, power line!"" were the last words of the pilot. Thick fog concealing a frost-covered power line led to the helicopter crash.",91.4293172,53.7175644, ,,,,
4319,2002-05-04,13:30:00,"Kano, Nigeria",EAS Airlines (Executive Airline Services),4226,Abuja - Jos - Kano - Lagos,BAC One-Eleven 525FT,5N-ESF,266,77,69,8,74,67.0,7.0,78,"The aircraft crashed into houses, two mosques and a school in the densely populated neighborhood of Gwammaja, approximately  1.2 miles from Kano International Airport, shortly after taking off. There were reports of an engine failure and  fire during the takeoff. Prior to the fatal crash, the aircraft involved in the incident had been grounded on two previous occasions to perform engine maintenance.",8.591956099999999,12.0021794,Abuja-Lagos,9.0764785,7.398574,6.5243793,3.3792057
4320,2002-05-07,15:17:00,"Near Tunis, Tunisia",EgyptAir,843,Cairo - Tunis,Boeing B-737-566,SU-GBI,25307/2135,62,56,6,14,11.0,3.0,0,"The jet airliner crashed into a hillside, 4 miles from the Tunis-Carthage airport, as the pilot attempted to make a landing. The plane's landing gear had failed to open during the approach into Tunis-Carthage airport and the pilot had made another circuit before attempting a fresh landing when the plane crashed in heavy rain and high winds. The accident was attributed to the rough weather conditions and the pilot's inability to deal with the situation.",9.537499,33.886917,Cairo-Tunis,30.0444196,31.2357116,36.8064948,10.1815316
4321,2002-05-07,21:32:00,"Off Dalian, China",China Northern Airlines,6136,Beijing - Dalian,McDonnell Douglas MD-82,B-2138,49522/17023,112,103,9,112,103.0,9.0,0,"The MD-82 crashed into the Dalian Bay, 12 miles east of Dalian airport. The pilot reported a fire aboard the aircraft and the cabin lights were out prior to the plane impacting the water.  The accident was caused by an act of sabotage by a passenger who lit a fire  using gasoline in the cabin. He had bought multiple insurance policies before boarding the flight.",121.6147,38.9139899,Beijing-Dalian,39.904211,116.407395,38.9139899,121.6147
4322,2002-05-21,19:30:00,"Near Calabar, Nigeria",Sky Executive Air Services,,Port Harcourt - Calabar,LET 410UVP,9Q-CEX,851402,5,0,5,5,0.0,5.0,0,"The plane crashed approximately 12 miles from Calabar while attempting to land. All passengers departed at Port Harcourt and only a crew of 5 was aboard. The premature departure of the plane from the normal minimum safe altitude of 2,500 ft. without air traffic controller's clearance until it flew into the terrain. Other contributing factors were the emergence of electrical problem on the aircraft at the commencement of the approach which might have distracted the  pilot  and unfavorable weather conditions of low ceiling and thunderstorms which impaired visibility at the critical time of descent.",8.3417006,4.9757165,Port Harcourt-Calabar,4.847222599999999,6.974603999999999,4.9757165,8.3417006
4323,2002-05-25,15:29:00,"Off Penghu Island, Taiwan",China Airlines (Taiwan),611,Taipei - Hong Kong,Boeing B-747-209B,B-18255,21843/386,225,206,19,225,206.0,19.0,0,"The flight crashed into the sea, 31 miles NE of the Penghu (Pescadore) Islands in the Taiwan Strait. The plane disappeared from radar while flying at 35,000 ft. approximately 20 minutes after taking off from Chiang Kai Shek Airport. There was no distress call and the weather was good at the time. Military radar revealed the aircraft  disintegrated in midair, breaking into four pieces. Only 175 of 225 bodies were recovered. The carrier  failed to conduct a preventive anti-rust operation in a timely manner every four years. Damage from a 1980 tailstrike was not properly repaired and fatigue cracks formed, which eventually led to a structural failure.",119.583333,23.583333,Taipei-Hong Kong,25.0329636,121.5654268,22.3193039,114.1693611
